fullVisitorId,channelGrouping,hits_time,geoNetwork_country,geoNetwork_city,totals_totalTransactionRevenue,totals_transactions,totals_timeOnSite,totals_pageviews,date,visitId,hits_type,hits_product_productRefundAmount,hits_product_productQuantity,hits_product_productPrice,hits_product_productRevenue,hits_product_productSKU,hits_product_v2ProductName,hits_product_v2ProductCategory,hits_product_productVariant,hits_item_currencyCode,hits_item_itemQuantity,hits_item_itemRevenue,hits_transaction_transactionRevenue,hits_transaction_transactionId,hits_page_pageTitle,hits_page_searchKeyword,hits_page_pagePathLevel1
0875829434658805081,Referral,481315,United States,Chicago,120000000,1,481,12,20170312,1489341813,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703121332,Checkout Confirmation,,/ordercompleted.html
3204826330879390945,Referral,248618,United States,Mountain View,120000000,1,339,13,20170312,1489360349,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703121350,Checkout Confirmation,,/ordercompleted.html
2979811820429546558,Referral,586548,United States,San Jose,120000000,1,587,17,20170312,1489308967,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703121415,Checkout Confirmation,,/ordercompleted.html
8233273906426190157,Referral,332688,United States,Austin,120000000,1,333,17,20170315,1489623070,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703152165,Checkout Confirmation,,/ordercompleted.html
7196414577054001960,Direct,402175,United States,Mountain View,120000000,1,402,14,20170316,1489667026,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703161912,Checkout Confirmation,,/ordercompleted.html
5346440768407453533,Direct,750427,United States,Santa Clara,120000000,1,760,20,20170319,1489974544,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703191402,Checkout Confirmation,,/ordercompleted.html
7997288466135809067,Referral,204066,United States,Seattle,120000000,1,204,10,20170320,1490037999,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703201925,Checkout Confirmation,,/ordercompleted.html
2108140297779514194,Direct,259023,United States,Mountain View,120000000,1,259,12,20170321,1490135572,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703212143,Checkout Confirmation,,/ordercompleted.html
0719896908417024477,Referral,368734,United States,Mountain View,120000000,1,369,12,20170323,1490281793,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703232453,Checkout Confirmation,,/ordercompleted.html
9844658298382562465,Direct,191713,United States,Sunnyvale,120000000,1,192,11,20170324,1490343472,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703241911,Checkout Confirmation,,/ordercompleted.html
8308433156765686940,Direct,300808,United States,Mountain View,120000000,1,301,12,20170324,1490406869,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703241929,Checkout Confirmation,,/ordercompleted.html
2486001768982148847,Referral,854743,United States,Mountain View,120000000,1,855,11,20170325,1490466922,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703251247,Checkout Confirmation,,/ordercompleted.html
0300186978392444170,Direct,305569,United States,Cupertino,120000000,1,334,15,20170326,1490596225,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703261379,Checkout Confirmation,,/ordercompleted.html
3999492719199285827,Referral,1035318,United States,Mountain View,120000000,1,1035,16,20170326,1490588140,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703261407,Checkout Confirmation,,/ordercompleted.html
9054145390111193851,Referral,1522498,United States,Sunnyvale,120000000,1,2949,27,20170327,1490657104,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703272285,Checkout Confirmation,,/ordercompleted.html
7608429235755135445,Direct,212910,United States,Austin,120000000,1,213,12,20170328,1490723506,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703282159,Checkout Confirmation,,/ordercompleted.html
2216525624687034992,Direct,409441,United States,Cambridge,120000000,1,409,14,20170328,1490710361,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703282192,Checkout Confirmation,,/ordercompleted.html
5482058914145405530,Referral,218649,United States,Mountain View,120000000,1,219,17,20170329,1490818957,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703292102,Checkout Confirmation,,/ordercompleted.html
0315831944301508346,Direct,552090,United States,San Francisco,120000000,1,552,19,20170331,1490994997,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703311910,Checkout Confirmation,,/ordercompleted.html
0068642516894911510,Direct,1217309,United States,Mountain View,120000000,1,1217,19,20170403,1491235237,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704032150,Checkout Confirmation,,/ordercompleted.html
4227763260329613732,Referral,117433,United States,Chicago,120000000,1,117,8,20170405,1491407684,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704051881,Checkout Confirmation,,/ordercompleted.html
3308148798891238932,Referral,242866,United States,Sunnyvale,120000000,1,243,13,20170411,1491974818,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704112093,Checkout Confirmation,,/ordercompleted.html
6993751975063300250,Referral,865607,Cyprus,not available in demo dataset,120000000,1,950,19,20170411,1491962431,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704112254,Checkout Confirmation,,/ordercompleted.html
9774449974386413843,Direct,517937,United States,Palo Alto,120000000,1,849,13,20170412,1492010084,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704122070,Checkout Confirmation,,/ordercompleted.html
8747386541438456664,Referral,1038564,United States,not available in demo dataset,120000000,1,1039,13,20170413,1492116269,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704131941,Checkout Confirmation,,/ordercompleted.html
6173227252941785100,Referral,373161,United States,Austin,120000000,1,373,16,20170414,1492197803,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704141553,Checkout Confirmation,,/ordercompleted.html
411341845183659183,Referral,438723,United States,Mountain View,120000000,1,439,18,20170414,1492206120,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704141618,Checkout Confirmation,,/ordercompleted.html
5995402405262750807,Referral,914296,United States,not available in demo dataset,120000000,1,914,24,20170415,1492288500,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704151195,Checkout Confirmation,,/ordercompleted.html
4260059203069180269,Referral,1113024,United States,Mountain View,120000000,1,1113,13,20170418,1492540258,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704182037,Checkout Confirmation,,/ordercompleted.html
1877978258816312270,Referral,614496,United States,San Francisco,120000000,1,614,22,20170421,1492820587,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704212083,Checkout Confirmation,,/ordercompleted.html
3824919143745433816,Referral,251146,United States,not available in demo dataset,120000000,1,251,10,20170422,1492879853,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704221254,Checkout Confirmation,,/ordercompleted.html
0914488327710416168,Referral,178894,United States,New York,120000000,1,179,12,20170424,1493058978,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704241949,Checkout Confirmation,,/ordercompleted.html
0356282076381790916,Display,579646,United States,not available in demo dataset,120000000,1,593,13,20170424,1493099431,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704241981,Checkout Confirmation,,/ordercompleted.html
1863777203887189082,Direct,103711,United States,Los Angeles,120000000,1,104,11,20170427,1493356594,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704272382,Checkout Confirmation,,/ordercompleted.html
6129800794066786989,Referral,370539,United States,New York,120000000,1,483,9,20170428,1493394552,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201704281886,Checkout Confirmation,,/ordercompleted.html
0919608988723857155,Referral,367059,United States,Mountain View,120000000,1,367,17,20170501,1493674089,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705012126,Checkout Confirmation,,/ordercompleted.html
8958520579281452369,Referral,1338829,United States,New York,120000000,1,1339,12,20170502,1493746061,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705022112,Checkout Confirmation,,/ordercompleted.html
3377771431337283001,Referral,402364,United States,Palo Alto,120000000,1,402,22,20170502,1493744360,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705022290,Checkout Confirmation,,/ordercompleted.html
9892949780415571748,Referral,301888,United States,not available in demo dataset,120000000,1,302,11,20170503,1493827336,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705032125,Checkout Confirmation,,/ordercompleted.html
1791788120427317219,Referral,114743,United States,Mountain View,120000000,1,115,12,20170504,1493954594,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705042036,Checkout Confirmation,,/ordercompleted.html
9371461868714666767,Referral,516089,United States,Sunnyvale,120000000,1,516,14,20170505,1494035552,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705051922,Checkout Confirmation,,/ordercompleted.html
3996019221692674127,Direct,734575,United States,not available in demo dataset,120000000,1,735,22,20170505,1494015492,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705052020,Checkout Confirmation,,/ordercompleted.html
3347304258797605956,Referral,477516,United States,Mountain View,120000000,1,478,14,20170509,1494389185,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705092120,Checkout Confirmation,,/ordercompleted.html
6185928243798139721,Referral,568899,United States,not available in demo dataset,120000000,1,846,18,20170510,1494439066,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705102101,Checkout Confirmation,,/ordercompleted.html
7614436914539110067,Referral,307430,United States,Sunnyvale,120000000,1,307,13,20170511,1494511877,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705112169,Checkout Confirmation,,/ordercompleted.html
2076750439253141867,Referral,203694,United States,Mountain View,120000000,1,262,17,20170511,1494535679,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705112232,Checkout Confirmation,,/ordercompleted.html
3121862321319901994,Referral,170312,United States,San Diego,120000000,1,170,11,20170512,1494634585,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705121824,Checkout Confirmation,,/ordercompleted.html
549158270848959308,Direct,646729,United States,Mountain View,120000000,1,647,23,20170512,1494607408,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705122003,Checkout Confirmation,,/ordercompleted.html
9251339801553633736,Referral,422278,United States,Los Angeles,120000000,1,818,17,20170513,1494704804,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705131252,Checkout Confirmation,,/ordercompleted.html
5300345920014550758,Referral,2406393,United States,not available in demo dataset,120000000,1,2406,16,20170513,1494724774,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705131255,Checkout Confirmation,,/ordercompleted.html
3959232753405335715,Referral,280370,United States,not available in demo dataset,120000000,1,280,14,20170514,1494804132,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705141266,Checkout Confirmation,,/ordercompleted.html
6672454697660800897,Referral,383077,United States,New York,120000000,1,383,16,20170516,1494989700,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705163091,Checkout Confirmation,,/ordercompleted.html
5010635587816582856,Referral,459353,United States,San Francisco,120000000,1,459,14,20170517,1495042995,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705173054,Checkout Confirmation,,/ordercompleted.html
0737588814291430090,Referral,322292,United States,not available in demo dataset,120000000,1,322,15,20170518,1495110929,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705182678,Checkout Confirmation,,/ordercompleted.html
7357421125834347368,Referral,1344018,United States,London,120000000,1,1738,23,20170518,1495101280,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705182814,Checkout Confirmation,,/ordercompleted.html
9556389862149244583,Referral,591668,United States,not available in demo dataset,120000000,1,592,14,20170521,1495423959,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705211604,Checkout Confirmation,,/ordercompleted.html
5498992355134848286,Referral,391376,United States,not available in demo dataset,120000000,1,391,15,20170521,1495407457,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705211617,Checkout Confirmation,,/ordercompleted.html
9281061661765241873,Referral,311313,United States,San Francisco,120000000,1,311,15,20170522,1495492036,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705222272,Checkout Confirmation,,/ordercompleted.html
9300340332056689564,Referral,410450,United States,Mountain View,120000000,1,462,17,20170523,1495597682,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705232159,Checkout Confirmation,,/ordercompleted.html
2867743519881319543,Referral,202866,United States,Los Angeles,120000000,1,226,13,20170524,1495661389,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705242340,Checkout Confirmation,,/ordercompleted.html
6656646440110084418,Referral,195757,United States,Mountain View,120000000,1,221,14,20170526,1495826525,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705261960,Checkout Confirmation,,/ordercompleted.html
1429023149179644688,Referral,231975,United States,Mountain View,120000000,1,232,16,20170526,1495834990,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705262000,Checkout Confirmation,,/ordercompleted.html
4861492866296530197,Referral,345394,United States,not available in demo dataset,120000000,1,345,14,20170527,1495916711,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705271480,Checkout Confirmation,,/ordercompleted.html
7371327459258655556,Referral,253002,United States,not available in demo dataset,120000000,1,253,9,20170529,1496102580,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705291632,Checkout Confirmation,,/ordercompleted.html
6297765786791363702,Referral,994258,United States,not available in demo dataset,120000000,1,994,17,20170529,1496112546,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705291764,Checkout Confirmation,,/ordercompleted.html
3407900000013788414,Referral,155657,United States,Chicago,120000000,1,156,11,20170530,1496153832,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705302096,Checkout Confirmation,,/ordercompleted.html
8255024438474585991,Referral,397566,United States,not available in demo dataset,120000000,1,398,20,20170530,1496159941,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705302271,Checkout Confirmation,,/ordercompleted.html
201339424268875762,Referral,1358105,United States,Atlanta,120000000,1,1359,24,20170530,1496159402,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705302304,Checkout Confirmation,,/ordercompleted.html
3921603553527338726,Referral,373143,United States,New York,120000000,1,373,14,20170531,1496281662,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705312406,Checkout Confirmation,,/ordercompleted.html
1709819967447811135,Referral,569686,United States,Kirkland,120000000,1,570,14,20170531,1496254142,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705312407,Checkout Confirmation,,/ordercompleted.html
2973248904410713913,Referral,348043,United States,San Jose,120000000,1,580,16,20170531,1496286945,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201705312435,Checkout Confirmation,,/ordercompleted.html
0717343852152056082,Referral,217698,United States,San Francisco,120000000,1,218,11,20170605,1496721548,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706052458,Checkout Confirmation,,/ordercompleted.html
0202712234578166702,Referral,271469,United States,not available in demo dataset,120000000,1,271,14,20170605,1496685390,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706052541,Checkout Confirmation,,/ordercompleted.html
9993619947202102762,Referral,184904,United States,Pittsburgh,120000000,1,225,16,20170605,1496678904,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706052583,Checkout Confirmation,,/ordercompleted.html
0036051014293517039,Referral,1052863,United States,not available in demo dataset,120000000,1,1053,13,20170606,1496810842,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706062405,Checkout Confirmation,,/ordercompleted.html
7588010028653407984,Referral,263182,United States,not available in demo dataset,120000000,1,263,17,20170606,1496772039,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706062493,Checkout Confirmation,,/ordercompleted.html
2741203205814395615,Referral,550263,United States,Mountain View,120000000,1,550,24,20170609,1497051610,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706092026,Checkout Confirmation,,/ordercompleted.html
1683216439872645570,Referral,290623,United States,not available in demo dataset,120000000,1,291,13,20170611,1497200965,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706111521,Checkout Confirmation,,/ordercompleted.html
404901838339582799,Referral,340594,United States,not available in demo dataset,120000000,1,341,13,20170611,1497192231,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706111526,Checkout Confirmation,,/ordercompleted.html
9253891173940036104,Referral,101983,United States,San Francisco,120000000,1,102,12,20170612,1497282757,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706122361,Checkout Confirmation,,/ordercompleted.html
4270273691314226963,Referral,4200249,United States,Austin,120000000,1,4200,14,20170612,1497304745,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706122397,Checkout Confirmation,,/ordercompleted.html
742244839739894212,Referral,608339,United States,Mountain View,120000000,1,608,18,20170612,1497303274,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706122462,Checkout Confirmation,,/ordercompleted.html
3373508111963616267,Referral,857810,United States,New York,120000000,1,859,13,20170614,1497459553,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706142327,Checkout Confirmation,,/ordercompleted.html
3704343480308370851,Referral,490960,United States,Sunnyvale,120000000,1,491,28,20170614,1497474887,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706142464,Checkout Confirmation,,/ordercompleted.html
1805761096484942190,Referral,226414,United States,Mountain View,120000000,1,417,14,20170615,1497539749,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706152169,Checkout Confirmation,,/ordercompleted.html
391550166745596158,Referral,1427175,United States,Mountain View,120000000,1,1427,28,20170615,1497563943,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706152279,Checkout Confirmation,,/ordercompleted.html
6894501165201852050,Referral,1290399,United States,San Diego,120000000,1,2234,16,20170616,1497673547,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706162058,Checkout Confirmation,,/ordercompleted.html
053623453418179751,Referral,650751,United States,Sunnyvale,120000000,1,651,14,20170619,1497905716,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706192244,Checkout Confirmation,,/ordercompleted.html
9555657390725514182,Referral,1267877,United States,not available in demo dataset,120000000,1,1268,16,20170621,1498080060,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706212446,Checkout Confirmation,,/ordercompleted.html
5893442730049792745,Referral,977130,United States,New York,120000000,1,977,19,20170621,1498068325,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706212458,Checkout Confirmation,,/ordercompleted.html
841609426237710829,Referral,406344,United States,Chicago,120000000,1,406,16,20170622,1498188925,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706222313,Checkout Confirmation,,/ordercompleted.html
2636611251908723276,Referral,362201,United States,San Jose,120000000,1,362,13,20170623,1498284806,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706231970,Checkout Confirmation,,/ordercompleted.html
0119764979385004688,Referral,662219,United States,New York,120000000,1,662,14,20170623,1498235970,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706232002,Checkout Confirmation,,/ordercompleted.html
2324120774602411591,Referral,1265161,United States,New York,120000000,1,1300,20,20170624,1498351116,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706241413,Checkout Confirmation,,/ordercompleted.html
1507868798402793305,Referral,975075,United States,New York,120000000,1,975,21,20170624,1498355493,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706241420,Checkout Confirmation,,/ordercompleted.html
2229363526700758022,Referral,271711,United States,not available in demo dataset,120000000,1,272,12,20170625,1498425498,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706251441,Checkout Confirmation,,/ordercompleted.html
